TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
0400ffff,ffffffff,00002017,00020718,0810a5e4,82041854,88316600,23003438,21828383,0a4d39e5,6b019440,1c30f0e0,809a0122
0c00ffff,ffffffff,023080f1,01a7852c,cc042482,4f8b2600,197127ce,9f3a6490,a0048103,04086821,c3080746,1c20e080,c18b0922
1400ffff,ffffffff,02306040,06080700,60b96680,c3003450,1380000a,030c3ce0,4100418f,06155bd4,6a02bd4c,44687201,c0881122
1c00ffff,ffffffff,00384042,22050720,2c3832a2,00083812,20c1c346,01340418,301fc084,04001503,aa098032,14285200,0b141922
2400ffff,ffffffff,14140890,20c99906,2c184161,012b1c0d,210046c0,9810289a,30e20508,64107161,22818316,207094e0,89842122
2c00ffff,ffffffff,48206801,e0cf9894,30007121,45894404,50230102,07121dc8,30669b88,0813f9b0,444d8f38,0421f042,09a82922
3400ffff,ffffffff,220cc070,cc9a920a,7c400041,07120210,a0c0a146,8950f468,12e00116,1e5818a1,26489100,194861f1,4c903122
3c00ffff,ffffffff,141020d0,6143852a,3400a4e0,52050e8d,19b04044,06080c22,53e28395,16103810,6282850a,240012a6,c0033922
4400ffff,ffffffff,128c73d1,a4080b26,300162a0,82001620,a121240a,3b2e0ce0,00a10432,20300a04,c5948728,3549c501,078f4122
4c00ffff,ffffffff,1864c0e0,61c5ce12,1c08a1c6,cc012005,88312380,8c081050,11c4c404,02180031,c045090a,08588481,10064922
5400ffff,ffffffff,72509821,a089070a,69285020,c207522c,0052428b,28042c21,40c04c12,2208d050,40090612,10e090e1,83045122
5c00ffff,ffffffff,0014f0a3,62138302,1008a4a3,88920010,384123ca,080815c9,a0870289,061810b0,20172326,2c80f283,88835922
6400ffff,ffffffff,4aa818c1,42c30708,18280041,54812610,9011e2c3,1e1c2408,c1400105,44386821,82079b24,ac40a380,00006122
6c00ffff,ffffffff,241c10f4,6a1c0a32,38d84160,040e0a60,682166c5,8a000cbc,9011ce07,22145880,2a010204,2042a84b,c9866922
7400ffff,ffffffff,0648b1d1,83458c02,c840f261,eb8a0424,2830e289,091280f1,50e19308,101128e2,46833628,1c2224a0,c80e7122
7c00ffff,ffffffff,14507810,00001500,7c98f221,40842024,2820a501,0b381071,75425808,02243143,02450a0c,ac792044,48397922
0400ffff,ffffffff,06281150,20d08202,1429e0c2,428c2014,1117c483,01008898,02644008,0a1039a0,4686831a,50e941a1,44840122
0c00ffff,ffffffff,5e601870,c0158722,bc51c245,96a0000c,10634444,07022438,100383a5,1a044921,404a0d08,10c01128,45310922
1400ffff,ffffffff,12a05820,02680404,10206104,0394246d,5001a00c,0a380128,c322c00f,42042350,c6428604,0c4a24a4,87821122
1c00ffff,ffffffff,4a1800a1,a0c80c4a,5892f001,02823534,ea110545,8a3edc91,05450594,025569c2,c6419f08,0c7065e1,4d8a1922
2400ffff,ffffffff,247c3092,f106801a,a87ad066,4790060c,28106403,83080c71,70814203,3840a090,23808e50,04b95027,42232122
2c00ffff,ffffffff,0aac20f3,20048808,3c8023c4,0da23438,09b18784,0114507a,2042c401,00d06881,81c10f00,2c400122,88882922
3400ffff,ffffffff,1a283ab2,6885842a,0c00a107,050d123c,10122402,a904b800,41808104,08282810,40c28302,08316240,01073122
3c00ffff,ffffffff,4c2c3213,c502140a,2028d280,83230229,08a280c0,825a0801,b2074312,0c000ab4,a2d10538,a4487184,c3033922
4400ffff,ffffffff,104ca853,a4dfa030,18982062,c0201010,32a06086,850a2030,d0610000,66cc79f4,00070500,c0101009,01824122
4c00ffff,ffffffff,8e746020,01881c04,7c2232a0,4304035c,0037a045,0c12ccf8,d0020185,0a400840,e292ad3e,1c096286,05094922
5400ffff,ffffffff,09087000,4008010c,1419004b,c3090c51,70320245,1b463858,30e40890,12010040,6a809b1c,646c91c5,93985122
5c00ffff,ffffffff,56103aa2,4102071a,187000e3,878d3010,1810051a,8e1430b0,40e6930a,58ec4014,22479c0a,7c2900a8,82055922
6400ffff,ffffffff,260420f2,a2868b20,d4408284,0f820a2c,2b01e884,85123473,e1c00683,08683892,e4438224,38d96242,88896122
6c00ffff,ffffffff,064e2800,20109028,41294380,43840260,51524001,98160c81,d1404307,06441206,80441a14,14015084,c8876922
7400ffff,ffffffff,08a09030,47c0010e,5c380042,428f1c34,b1a00053,890e00f0,4161c482,068c3a30,21834034,28682000,c0877122
7c00ffff,ffffffff,0e049840,44d6891c,3c0020a0,03821e08,0031c0c1,053ea461,2201c192,08084060,a4099904,15883124,45037922
0400ffff,ffffffff,04002180,0183a214,0449f41f,da160e00,59016985,892cc8f9,61e1820d,22f00102,e0029608,4098b061,03810122
0c00ffff,ffffffff,1454c833,c1508ad8,24000766,4a010c28,90240003,010e3828,800a8489,02040091,a48e0368,340000e0,540f0922
1400ffff,ffffffff,0c4030b1,87c01416,44724022,8b980c04,10e06084,830e0888,a101208c,0a5c69e0,64060304,540130c0,c0151122
1c00ffff,ffffffff,081c1a90,a0058a08,5420b022,01060c14,10604704,091e0059,604083ba,12b06020,e1c92216,30390000,4a141922
2c00ffff,ffffffff,3a180014,46810000,2c4872e5,96940818,80f0a042,1b362c68,93e10082,161c20f2,9285040c,24793367,82992922
3400ffff,ffffffff,3a10b044,65041f0c,096134a1,40090482,80830884,5e085c11,f1204993,203d0034,02440c0c,2cd84043,40a83122
3c00ffff,ffffffff,06040062,041e800e,3c48c3c0,00051e09,5c522008,851c3828,d12a8e88,3c319872,2a074160,1848a0e1,02863922
4400ffff,ffffffff,10301871,48d00902,283011c1,00920c5c,a163ae83,041c6858,f3258187,20141980,46402455,04601540,5c034122
4c00ffff,ffffffff,240c01a1,22c41b1c,78c8a102,0b222221,00b4e551,170c7158,92a04d0f,4c04c8b1,03ce0b22,3c204184,428b4922
5400ffff,ffffffff,642c2011,80808802,2849d2c8,00841014,c0b02246,0c14ecc2,21cec205,1a647a42,63098420,10e05006,d02c5122
5c00ffff,ffffffff,168418f0,47c10624,e0405040,0f177614,ca504902,880e0408,f2658038,14005262,20811326,c0c8c361,01045922
6400ffff,ffffffff,c62509f5,a18c810a,1891b5c0,0224180c,18510048,8f001810,10a14f87,0024d810,02410218,14a08281,86866122
6c00ffff,ffffffff,285c13b0,e2c28ba2,18307140,0304021c,9002a1d0,0e0e0808,00621381,05405aa0,69028412,246811e0,44266922
7400ffff,ffffffff,2c401066,81c6c70a,24483387,169e1070,11018145,04020c52,5320519e,023c1871,00451b0e,6a385003,4a037122
7c00ffff,ffffffff,46044960,21c38204,007033cb,801a1208,08b04588,b02e0471,74a01406,18816833,84838250,18600003,08057922
0400ffff,ffffffff,1a385111,20c01c10,00200281,5d0a0618,200226ca,91320000,31410903,023cc2d1,01411004,38711141,4d870122
0c00ffff,ffffffff,28181892,00cd9810,34085323,cb163e40,18020247,8cc43c98,d4a19c15,12382048,0cc10a10,11211381,5d110922
1400ffff,ffffffff,1e0505a0,834b2730,40183003,812622b0,10d409c6,0d0a4809,a0858015,16208210,c28c0426,862830a0,05b11122
1c00ffff,ffffffff,1a14e812,c20f8742,14d9c1a1,100a001c,407180c6,b21c0848,e0240e8f,26080060,a24a2e2e,10a041a6,43b11922
2400ffff,ffffffff,0e480022,25850120,2821c0a7,cb800e1c,097047c0,01042c48,81208814,00185030,87968404,2040b562,50852122
2c00ffff,ffffffff,06fc70a1,64c1810a,0cc3b2a1,48940410,8230200c,0c081ccb,20e64a0a,3c084892,22c80700,789240e0,4c912922
3400ffff,ffffffff,0aa400a1,c1031810,4ce8f223,ce7c0444,00f141cf,8c0c4060,70808101,12281180,c288a100,28114023,03003122
3c00ffff,ffffffff,387e50b2,e0818528,2c88c00e,05a108a4,70246041,0a162c49,62018092,2e8918e1,a38a0010,90181020,00843922
4400ffff,ffffffff,4ae00855,44c51144,14082004,db8a4804,086200c5,8e000018,b0c60b0b,041001d1,c2990a02,7910f1e3,0e954122
4c00ffff,ffffffff,100d1850,cac00056,1010b300,8a881630,1904a283,931410d8,51e10b83,12508091,81872904,1c1100e7,c5c74922
5400ffff,ffffffff,0e2c4062,e00f0c14,40a9a4a2,82061858,f850201a,85142c98,7aa24084,243c2372,61561a16,341931c1,c22a5122
5c00ffff,ffffffff,060048d7,a44e8300,18207460,820d2614,08234903,201e2020,72a1c484,08304830,45010460,346ac2a4,05235922
6400ffff,ffffffff,10043b66,01508e32,34081001,0509060e,e3d18800,01183872,41248a9d,081c3020,c5c41214,28118080,01056122
6c00ffff,ffffffff,06091332,01d18b02,18e81043,c81d261c,68702013,93460401,92844711,003c3330,039d161e,38100003,c2966922
7400ffff,ffffffff,0e3050e0,03409704,085281a1,95a21818,0010a0c3,21220d48,d0e38513,06042830,41e40006,280861a1,c3807122
7c00ffff,ffffffff,12703431,2942832c,04104063,01830228,63d04bc0,94040011,44a0011d,131c9a52,650f9112,5c3931e1,c10a7922
0400ffff,ffffffff,01280800,2540834a,10700084,ca8b3e04,38922586,8500d501,32a0c09c,3a4038c1,c7020940,0078a260,83150122
0c00ffff,ffffffff,045471a0,22858112,14204302,05931030,8062e006,8e0c7041,756b8992,021010e2,ca4c889e,0832e024,099d0922
1400ffff,ffffffff,4e10e8c0,43800414,ac080541,41070604,10b2e144,8d085831,a486428b,076678c3,e7451f1f,4c08d1a4,09911122
7c00ffff,ffffffff,aa041250,00c6a22c,683a8061,028004c4,4020c0d2,28481420,00200300,c2180ab5,81410206,7c08b281,2a151922
fffffffc,ffffffff,a82a04a0,5610505b,82200089,56102458,a8a002a0,00007002,2ac01b2a,c0b042c0,7f904a7d,c1f58bc4,81208884
ffffffff,ffffffff,405f8940,2b00202c,008aaa00,7c108470,aaaf22aa,28858620,2aca7f2b,e87009e2,4210804a,952a0097,a92088a4
ffffffff,ffffffff,ea30c0e9,42152048,c03a84c2,14052010,00451502,94256492,15401117,284a4121,1700d01c,c37581cc,c13088c4
ffffffff,ffffffff,81600184,14806210,d47005d0,2a00e028,00850e01,54104450,03c0170d,c0fa83c1,55101854,40950641,e93088e4
ffffffff,ffffffff,802f4481,01800206,01052405,bcaf02b0,976f099e,d43060d0,158a2e17,000f8803,15404114,03458d0e,01408904
ffffffff,ffffffff,c07a85c0,29002026,40901a40,0200000a,a82a20a1,7c554170,01c00706,0145d904,3d001835,c0b586c1,29408925
ffffffff,ffffffff,80af8681,02801208,806a9d82,14053010,024f0d08,7c100071,03ca170f,00004401,7c100870,41da8f46,41508945
ffffffff,ffffffff,c13544c6,5710305e,c3bf82cd,000ac000,01051005,0000a000,024a290b,c03a40c0,02001008,802a8083,69508965
ffffffff,ffffffff,a96f01a4,28004820,40150042,00007000,004a0500,6810c060,02ca3309,c03084c0,3d001834,41951a44,81608985
ffffffff,ffffffff,a865e1a1,3c005030,409aaa40,82206088,94af4a91,94604190,16c0331b,4015d040,68106060,c0ff97c2,a96089a5
ffffffff,ffffffff,68154061,3d000834,0240010a,28007420,802a0c82,54100051,2b80562f,29c04724,2a006828,018a0e07,c17089c5
ffffffff,ffffffff,a92a44a4,3c003830,80258881,5610f458,812a0484,551f6054,158a2a16,004f4103,28800220,80250482,e97089e5
ffffffff,ffffffff,aa2044a8,01800a04,020a0c08,3c051030,8365058c,3c406930,3c402d32,e8fa47e1,29803226,004f8500,01008805
ffffffff,ffffffff,28458520,018a3a06,415a1944,140f5010,14801611,004a6101,15ca8715,a8aa86a3,42903a4a,806fb581,29008824
ffffffff,ffffffff,28050021,1700981e,80601d81,140ac010,0380060e,14008011,298a1627,284f0122,1780921e,42558549,41108844
ffffffff,ffffffff,41d5cb44,01001004,81658d85,42557148,aa6035aa,401f2040,178a3a1e,c03008c1,3f00003e,c13080c5,69108864
ffffffff,ffffffff,40151043,14006810,14400111,aa2070a9,00ca0701,3c05c030,158f3616,000f4000,2b801a2c,81aa2e84,81208884
ffffffff,ffffffff,e97a85e4,01804204,41105045,40109040,020f200b,d43044d0,1740d11e,2a0a8428,1580fa16,020f8c0a,a92088a4
ffffffff,ffffffff,68154461,3e0a503a,00009000,7e105478,82250088,94206090,15ca5715,28050020,4210884a,03ca130c,c13088c4
ffffffff,ffffffff,c03a40c0,6910b064,41501944,2a002028,00002c00,0000e400,034a210f,405fc140,0305500c,174f0d1f,e93088e4
ffffffff,ffffffff,a92080a4,2a805228,00008001,16000018,178a061c,7c552570,28404921,a82f80a1,3f00283c,034f810d,01408904
ffffffff,ffffffff,29050424,3f00303e,54df1b50,69501164,00400102,6815a061,030a180d,40d50340,28803a20,405f9141,29408925
ffffffff,ffffffff,68158460,1480a210,802a9883,3e05e039,8325088d,1400a010,14c00310,2bcac32f,8220e88a,c03084c1,41508945
ffffffff,ffffffff,421f0448,1700081e,82ea8788,28055020,14401510,685f4160,68102063,41558147,69105864,d7bf12dc,69508965
ffffffff,ffffffff,000f0000,7d102874,802a8c83,be2070b8,014a0105,7c152471,3d000834,02404109,02800a08,0045b102,81608985
ffffffff,ffffffff,d47581d0,bea012b8,40558140,2a00c028,00450d01,40502140,29000c24,a8258ca1,1600781a,40104841,a96089a5
ffffffff,ffffffff,40504141,1705b81e,008f8601,bc65d9b0,95252895,a82060a1,02000c08,284fc120,82201088,3c8a9a30,c17089c5
ffffffff,ffffffff,29850225,0380120c,0145a106,80204081,82e50388,6810a060,01800a04,68108061,00853a00,80a58282,e97089e5
ffffffff,ffffffff,000f5402,0105b806,40108841,1605c018,00450503,7c906a70,411a0846,000a8000,3e80723a,020f8c0a,01008805
ffffffff,ffffffff,c13f18c4,29800224,02cf1708,bc2030b0,aa6f29a9,c030c0c2,284a8920,290a4424,00807a02,81250084,29008824
ffffffff,ffffffff,e8b016e0,3f802a3e,c03590c3,7e101078,00051801,fc30a0f0,2b40512d,280a2020,2a00882a,82208088,41108844
ffffffff,ffffffff,68904262,01007006,80600580,5410f050,80ef1380,5450a150,01002c05,290a4024,15802a14,82e58388,69108864
ffffffff,ffffffff,29c5c326,9720609c,81a58a85,3e002038,0205100b,7c108071,14c00f10,6890da60,1700481e,010f0407,81208884
ffffffff,ffffffff,68554163,15803214,c0300cc2,9620d098,15cf6b14,c03540c0,55da2b57,81e0c786,29801a24,c07f85c0,a92088a4
ffffffff,ffffffff,c03ac0c1,15053016,429f0648,16009018,02ca0b0b,3c008030,545a1953,6890c263,1480f212,409a0a41,c13088c4
ffffffff,ffffffff,288a4620,2b00402c,802f9c82,68101060,bf2010bf,c03040c0,56101859,000f4002,0280220a,419f8246,e93088e4
ffffffff,ffffffff,c070c9c2,0000b800,80ea0b80,42151448,01cf5f04,280aa020,28000420,e87a05e0,54106052,40100442,01408904
ffffffff,ffffffff,c03500c1,01807a04,00050403,56107058,00000003,9560c194,018a0a04,80204481,29000824,c03018c0,29408925
ffffffff,ffffffff,c0b012c0,0180d206,54d02f50,4015e040,81651184,802a0081,03c04f0e,e83584e0,80a00280,43df034c,41508945
ffffffff,ffffffff,8220408a,01803a06,42d09b4b,14001010,00c00301,54558950,3f0a183f,004a5100,29802a26,d53a00d7,69508965
ffffffff,ffffffff,c2700dc8,d5b062d6,c1ba9ac7,00007000,01ca1707,00058001,024a0d08,fc3a44f1,00805202,0105a804,81608985
ffffffff,ffffffff,a86585a1,1700201e,c0f00fc2,2a050028,81af2687,1500a414,2b4a312d,29054024,0280a20a,431a084c,a96089a5
ffffffff,ffffffff,29055425,28807a20,000a1003,2a002428,81e50f86,c13500c4,01000005,01058404,41100846,405a8540,c17089c5
ffffffff,ffffffff,00800600,0200900a,c1fa8fc4,000a4000,80af0283,fc3560f0,2b00142c,29ca0324,a92040a4,80608181,e97089e5
ffffffff,ffffffff,aa6f81aa,00801a00,41d08747,96653198,8225008a,a82a00a0,6bd05f6c,000f5003,41907244,802f1081,01008805
ffffffff,ffffffff,a9e083a5,0300680e,40158843,54100051,826f1988,e87fc5e0,0240490b,2a000428,3c002832,c03094c0,29008824
ffffffff,ffffffff,c07f81c3,00001000,c1f507c4,02000008,82af2e89,3c058031,3c8a5e31,28058420,28803220,80200080,41108844
ffffffff,ffffffff,401fc041,81a0c284,42d58b4b,3e005438,020a240a,54102050,41501d46,c07089c0,41902246,836a898c,69108864
ffffffff,ffffffff,28000020,01806206,4215884b,1605e018,81a00e84,68100060,144a3111,a82000a1,fc3070f2,429a1649,81208884
ffffffff,ffffffff,a86f85a0,1605001a,c07a19c0,be20a0b8,2a45192a,15408114,01004005,e9b54ae4,01802a04,80af1282,a92088a4
ffffffff,ffffffff,000a4001,28808a20,41158c45,d43040d0,94603191,68106061,020a0808,010a4006,1600981a,40558142,c13088c4
ffffffff,ffffffff,e87019e0,0280ba0a,42158048,a82010a0,010a4405,7c152470,150ab014,290f0824,69902a64,4350894d,e93088e4
ffffffff,ffffffff,00000001,5490f252,c23a8cc8,aa2040a8,83aa068c,40900240,008a0e00,c0ba4ac0,0100c806,c0bf16c1,01408904
ffffffff,ffffffff,014f0104,54155052,c0f50fc0,16007018,024a010a,c07045c2,40daab42,a9aa06a6,01000004,c3b002ce,29408925
ffffffff,ffffffff,80658d81,5710105c,c0f083c3,3e404138,2a0f2829,54102851,038a120f,280a0822,7e902278,c070bdc2,41508945
ffffffff,ffffffff,28058c21,7c900270,82650d8b,7e10a079,018a1a04,e83540e0,3c80b232,e83094e0,28000022,94208891,69508965
ffffffff,ffffffff,69550564,0000a802,82600189,54101850,00452102,7c1f4470,02c0470a,e93f48e4,01005004,41100844,81608985
ffffffff,ffffffff,4015c841,1700881c,8160a985,40105040,95ea1395,e87a61e0,16802e1b,40959640,16800218,54d50750,a96089a5
ffffffff,ffffffff,a82f84a0,1480aa10,004a0501,2a807228,806a5183,68550161,28ca0f22,806a9982,0280ea0a,14c08f13,c17089c5
ffffffff,ffffffff,00058c00,5610605a,942f0091,14c52312,81201085,3c008831,0380120f,c07581c1,0200080a,415a8147,e97089e5
ffffffff,ffffffff,a82014a0,3c800230,d47581d0,14057013,03c0170c,c130a8c4,158a4616,28054c21,3f00003c,80609181,01008805
ffffffff,ffffffff,ea7549e8,0000f002,c27589c9,68553160,03451d0f,284ae120,16007c1a,816f0984,1600c018,822a0089,29008824
ffffffff,ffffffff,2a058429,7d104874,014a9905,80202081,806a2581,d47521d1,15005c14,69d50365,2a800a28,42108048,41108844
ffffffff,ffffffff,8020c480,02804a08,4010b041,6a105068,01850205,7c906271,3d403534,81258087,0280120a,40958640,69108864
ffffffff,ffffffff,00454100,5690125a,8365018c,28002020,01400d06,0245490a,02400109,689a0260,1700001e,03cf870e,81208884
ffffffff,ffffffff,2840d121,2a00002a,c13004c5,c075f5c0,14ca0311,28804221,40500d41,40100442,0300780c,4150a947,a92088a4
ffffffff,ffffffff,294f8525,28001820,43100c4c,3c009031,1685121b,6810c062,02400109,4350454c,01805204,83aa828d,c13088c4
ffffffff,ffffffff,c07a51c1,3f80623c,03cf830c,14001010,01ca7306,41502544,549a3a51,411a0045,3d801a36,401ad842,e93088e4
ffffffff,ffffffff,c1b506c5,0300100e,81250487,8020c080,94a02e93,00404501,144a2512,41900a44,0385420e,00c0a700,01408904
ffffffff,ffffffff,435f494e,3c003030,431fb04c,3c401130,80602182,bc25e0b1,144a0111,68550162,55100856,c17a85c7,29408925
ffffffff,ffffffff,e93a80e5,15807214,010a9404,1400d411,80200081,280a4020,2bca532d,a86581a1,54151850,d4b0b6d1,41508945
ffffffff,ffffffff,004a0100,0200480a,000f8400,68555160,802a2480,54154450,2b00842f,6a1ac069,5490b250,d5350cd6,69508965
ffffffff,ffffffff,c03a84c1,3d851234,c03508c0,96250099,a86021a0,3c054030,69101c64,a8a0cea0,7e10687a,0000b000,81608985
ffffffff,ffffffff,822f8488,80207082,82658188,16005018,96af1e99,c035c0c0,01004804,806ac582,14004810,40d00340,a96089a5
ffffffff,ffffffff,28004420,54107850,4315244d,7e1ac078,008f1a02,c035a0c0,014a3504,54154451,16002018,419a0e47,c17089c5
ffffffff,ffffffff,c1ffc7c4,3e800238,82af1688,d43a10d0,94a50292,7c104070,429a2e49,aa205ca8,fdb09af4,0305800e,e97089e5
ffffffff,ffffffff,69dac367,2b809a2e,806f9182,0005a000,83250c8e,3c0a8030,29001026,41950244,2b80122e,409f0640,01008805
ffffffff,ffffffff,405f4d43,bea042ba,411a0445,2a0f5028,3ec00338,e870c1e0,3d8a2a34,28000822,01000006,c0f58bc2,29008824
ffffffff,ffffffff,28450121,82a5d28a,40100840,00007000,942a4c93,68daab61,29c53f26,0105c004,0300300c,01c02b07,41108844
ffffffff,ffffffff,435a814d,8120e886,c03588c0,6a10a068,836f158c,140f4013,00004c03,290ac424,03804a0c,82a0028b,69108864
ffffffff,ffffffff,a96a95a5,29002024,81209484,6a152068,0345090d,689f4a60,014a2504,024a8108,3c001832,c13a1cc6,81208884
ffffffff,ffffffff,6995ca65,7c107870,c03094c0,00003000,02402909,14454112,3c405131,00054001,40159c40,c07509c0,a92088a4
ffffffff,ffffffff,00004002,55101c54,40508d40,2805d020,832a048d,d475c1d1,575a995d,401ac040,00003800,000a8801,c13088c4
ffffffff,ffffffff,68504160,ff70a1fc,c23f80c9,3c000030,15401d14,681a0061,030a040d,40d0c740,3f00203c,80aa8280,e93088e4
ffffffff,ffffffff,419a1245,42907249,836a858c,3c001030,3f801e3d,14452110,2bca0b2c,00c5d703,15801214,82258c8a,01408904
ffffffff,ffffffff,294a2126,5715505e,80af0681,aa2090a8,004a0502,14052811,004a2103,a86581a3,2b802a2e,551a8854,29408925
ffffffff,ffffffff,41954245,01056804,00050002,14000410,80e02f81,806f2180,7d1a0c75,a82a40a1,0380820e,401a0840,41508945
ffffffff,ffffffff,c07055c2,28003020,82a02688,56104058,00000803,8025e081,3dca0734,681f8c60,96a00a9a,431a8c4c,69508965
ffffffff,ffffffff,8165c985,3c003030,41958a46,7e508178,836a198c,8065e180,15803a17,40554540,40103042,40958640,81608985
ffffffff,ffffffff,00054401,41151044,40900a42,82254489,97a51e9d,94602191,00400102,2ac58729,2a000828,80650182,a96089a5
ffffffff,ffffffff,c03080c0,1780021c,c17005c6,822ad488,8265118a,28004421,01ca1705,409a8243,3d00a034,81e50785,c17089c5
ffffffff,ffffffff,80200080,00802a02,4195a645,1600b018,80250081,e8b062e0,0080aa03,29000426,28805a20,81af0e87,e97089e5
ffffffff,ffffffff,80608580,14807a12,000a0002,14000410,010f0004,140a2412,1680121a,80608180,3d800a36,80e58382,01008805
ffffffff,ffffffff,00000001,15002016,435f154c,02406108,174a051c,a86581a0,7dda1376,010fc805,0080b202,00c00303,29008824
ffffffff,ffffffff,0040c100,14804a10,80650581,2a00e029,00850601,3c05a031,028a560b,2ac50b28,6910b066,806f0183,41108844
ffffffff,ffffffff,6855c161,802a0882,946a0591,14050410,00052402,6855e160,0340050e,010f8407,16000818,8020a481,69108864
ffffffff,ffffffff,010a4405,3f80ba3c,c13540c5,bc6551b0,03c5130c,2800f421,15001815,e8f007e0,29000024,d63a08d8,81208884
ffffffff,ffffffff,e830cce1,5710605e,c3b5b2cd,2800b021,8225148b,a82f84a0,018a0604,68158c62,14808a12,80600582,c13088c4
ffffffff,ffffffff,a92a80a4,00007000,c23a00ca,14004010,82af2e88,d47001d0,3f80163e,419a0644,00001802,01cf0305,e93088e4
ffffffff,ffffffff,40d50740,17801a1c,0140b904,00851200,836f018e,140aa011,00402902,c1ffa7c6,29007824,010a1807,01408904
ffffffff,ffffffff,68100863,6a10006a,80650181,8225408a,030f040d,280fe020,16ca0719,41150447,9720189c,000a0000,29408925
ffffffff,ffffffff,288f8620,3e800a38,40d08341,d63500d8,81e51f84,a8ea83a0,14803a13,a96505a4,0380aa0c,c03000c0,41508945
ffffffff,ffffffff,80254082,41102046,40550143,000f9000,0245550b,80654183,0240b90a,01008805,28007822,419a0244,69508965
ffffffff,ffffffff,e93a94e4,96201098,409f1241,7c102070,82252889,80202481,14801e11,28454120,02004008,83e51f8e,81608985
ffffffff,ffffffff,2800cc20,55102854,00008002,8225c088,14000810,54502150,1640291a,806f0181,82203088,c07005c3,a96089a5
ffffffff,ffffffff,280a0820,28805220,42900648,28001020,83aa168c,54106451,02003c09,681ac061,42100048,41500945,c17089c5
ffffffff,ffffffff,29404124,2a80fa2a,565a015a,2a007028,976f359e,28800220,0300000c,68958260,3d001034,421a9449,e97089e5
ffffffff,ffffffff,290a8825,6a10b06a,82aa8289,ea30c4e8,14c01311,c03040c2,14004010,004a0902,3d008834,82600988,01008805
ffffffff,ffffffff,8260c988,1700301c,c07fa1c2,2a002028,010a0007,80200880,16401118,c03510c1,2b00402c,00ca8b01,29008824
ffffffff,ffffffff,80658581,81206084,40da8341,be25a0b8,018a0604,144f2510,15c05715,a82fc4a0,0300940c,148f8613,41108844
ffffffff,ffffffff,6910c465,15004814,401a0043,3c050030,000a0402,00454101,14003413,a82fc0a0,4190da44,c1ffa7c6,69108864
ffffffff,ffffffff,01400904,3e050838,c23a8cc8,fc3510f0,020a0808,3c050431,01000004,c03a04c0,7c102072,00c58703,81208884
ffffffff,ffffffff,28404521,15008014,0205b408,40156040,02402108,e83064e0,02c02308,00400d00,54906250,00009403,a92088a4
ffffffff,ffffffff,28ca4321,00000000,028a9208,00000000,aaa542a9,140a4010,3f8a223f,c13040c5,5610b85a,94e08390,c13088c4
ffffffff,ffffffff,81a54287,1700401c,c2ba82ca,962ad498,280f5422,8020a080,028a3a0a,68958a60,96206898,8220948b,e93088e4
ffffffff,ffffffff,28050022,56102058,010a3006,aa2090a8,01850604,6915ec64,0200180a,c0354cc2,3c008030,01c50304,01408904
ffffffff,ffffffff,806a0180,16054818,00800200,3e002038,010a0406,80258080,140a4410,0005c800,00004000,c1f02fc7,29408925
ffffffff,ffffffff,280f8021,2a80ba28,c1b09ac6,80252080,028f0608,28058820,2b804a2c,80604180,01852a04,01000007,41508945
ffffffff,ffffffff,000a8000,28053022,00c59702,00004000,81600d86,2900cc24,010a0406,c03a04c1,3e802a3a,00009000,69508965
ffffffff,ffffffff,e8b546e0,0300780c,c0b502c3,be6081b8,14850e11,7cd06370,6a9a4268,69104464,81202886,c0fa03c0,81608985
ffffffff,ffffffff,415fc146,7c109070,55500156,00453101,83aa228e,54504153,2b4a092e,28050020,00001000,c0f58fc3,a96089a5
ffffffff,ffffffff,6a100069,00001000,545f1951,68103061,822f008a,a82520a1,280a0021,ea35cce8,95205094,405fa543,c17089c5
ffffffff,ffffffff,68108060,2b00402c,c07581c1,14007010,82a00288,3c058030,3e0a1c38,c23500c8,54103850,8325008d,e97089e5
ffffffff,ffffffff,81a50284,5710785c,405f0941,2a051028,95252096,000f2000,2a8a0228,280f0020,15809214,024a0908,01008805
ffffffff,ffffffff,405fc542,0300580c,018f2205,54104050,9720109c,c03f40c0,01c00706,2840c520,14801212,00c08301,29008824
ffffffff,ffffffff,41104045,4195ba44,80ef8382,80201080,16cf1318,401fc040,02804a0b,00004c01,3e80da3a,94effb93,41108844
ffffffff,ffffffff,c07091c0,01004806,81aa8a87,3e008038,c13a0cc7,fd3080f4,2a8a262a,0200c808,3e00103a,c0f50bc3,69108864
ffffffff,ffffffff,c07a41c1,a8a02aa0,c0b5a6c2,40105040,148f5e10,c175a1c4,41904e46,28458120,14801a10,c07501c3,81208884
ffffffff,ffffffff,41d05745,5610485a,541a8852,14456110,82af1a8a,691a8065,024a110a,c03540c1,28003822,c03514c1,a92088a4
ffffffff,ffffffff,80208083,0300080c,54d50350,bc2000b1,030f440e,80a08280,15c02315,a9a086a4,4010c840,c1f087c4,c13088c4
ffffffff,ffffffff,a820c4a0,1680a218,c03004c3,e870d1e0,00003000,94254092,034a050f,6a5a816a,14802a10,d57585d7,e93088e4
