TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
4400ffff,ffffffff,4c200050,c5408e0c,0c707044,42134a08,0020c2ce,9c362008,aa260012,063cb000,a4d2a80c,14a80004,8d0b4122
4c00ffff,ffffffff,0614e0b1,90059a1e,04106000,43162c10,d0514102,2d141079,c1204b0a,0e5c6a31,42c98a1e,103060ab,87874922
5400ffff,ffffffff,00109810,4442831a,4c08a1a6,c79b263c,19f0624b,8e4c0880,20008985,34049231,e3011b12,5808c224,82015122
5c00ffff,ffffffff,24780850,65d00024,5428c04a,45871218,00e046c6,191a14b1,04240e8c,063c08b0,6100130c,300013a1,00835922
6400ffff,ffffffff,201d0062,22848c12,08205260,41802414,d9a26084,81026812,b04002a3,0e4418aa,a7c00033,01810143,431a6122
6c00ffff,ffffffff,00040813,004a0a08,08a05103,85a02624,49216284,0f203448,b4634187,1a10a9b0,00442400,808843e6,401b6922
7400ffff,ffffffff,1019d802,66408104,0c6890e0,02ab3498,29118383,85001871,63008192,06207020,81c50204,24f02160,8a107122
7c00ffff,ffffffff,06480096,c1c4124c,0c393008,c2291200,29b06202,16022428,7002d180,44040831,45950802,38284002,4d077922
0400ffff,ffffffff,061868d0,2081901a,2c48a002,5f040690,70206983,072b0019,22848619,5418c850,e3460010,4c40b562,40040122
0c00ffff,ffffffff,0819f872,e2c28218,48485262,098a0425,58b0c0c3,12140c42,a10a860b,1e088862,210e9026,0c50e4e0,000e0922
1400ffff,ffffffff,06081970,2d8a8418,180090c6,c6011e38,a1a16084,87168489,0042098d,2400f9f4,03428a12,30187163,c2931122
1c00ffff,ffffffff,10205811,695e0100,5c389381,ca021074,f0d1c041,93222428,20a1c683,6a1ce830,264d8016,1078b281,c6ae1922
2400ffff,ffffffff,303050f1,e2128803,c4a89025,c78f3808,98c5e247,b0128868,d0271aa1,102a1ca0,6309030a,081150a9,88a32122
2c00ffff,ffffffff,14207912,0153a11c,01d1a361,078e2220,53e30443,04305479,b0244028,1e3058c4,a8441e0a,0cb821cb,01102922
3400ffff,ffffffff,061c00f0,210e2444,453034a0,c2811230,2a62a284,cf2c3880,10810429,1e5068b0,a1460324,58599041,020c3122
3c00ffff,ffffffff,00942881,61c0c01a,18603221,07098824,00f5c241,85040061,d1e2821e,00446060,45889396,1dd8f0c1,c4133922
4400ffff,ffffffff,144824c0,c1d4060e,18206060,44130864,10e421d4,86201c40,e6e68407,1458b832,60810e0a,08882105,80324122
4c00ffff,ffffffff,027810d0,45020142,59112063,408a4e44,58a1c083,8f009c30,10406794,18141001,08061c24,64981320,c6184922
5400ffff,ffffffff,08204250,40c9101c,98302024,86862040,88b4204d,ff584818,506d4710,48140880,e1460e02,381840c9,4c145122
5c00ffff,ffffffff,42044034,0284843e,88106281,8113083c,a810a14d,0f2e0848,5060c591,3a00c241,c3828328,2d1931a0,d8135922
6400ffff,ffffffff,04243861,6442210c,40107005,09a80c08,5860c182,0c1a54a8,62cc8203,20e07a31,4659a60e,388a9061,4a986122
6c00ffff,ffffffff,380d08a0,f7031e00,48486602,0a1816d4,20304346,17364420,2101c9a0,5ef04040,2180040a,0d290003,88816922
7400ffff,ffffffff,12300170,45000902,24b84723,843c0628,f0590142,98002821,26a04d96,22048841,81038626,ad381141,c0047122
7c00ffff,ffffffff,b8607811,2080860c,2440036a,8a010410,a9a06249,11241080,e4c30797,1e2c60f1,22018110,20489063,4c8c7922
0400ffff,ffffffff,0a441172,a1022414,04402124,1205063c,20e04808,8506bd38,00220186,0a121ce4,e286930a,a431b1a3,8a110122
0c00ffff,ffffffff,16901924,a01f8958,040013a3,839e001c,19104001,1d004859,1004838b,260c8080,00c01140,1910a1a3,80830922
1400ffff,ffffffff,28140060,9f438e08,14a0f404,172d2440,50702285,8b1835e9,70010f90,301010b1,4342312e,00d2b161,c4021122
1c00ffff,ffffffff,3400f0a1,40888e14,641830c0,008b4018,3150600c,88022400,c0e08196,101c7011,45018508,b070a169,4a131922
2400ffff,ffffffff,800c9850,420ba67c,40710344,41100a3d,3831848b,910e5058,64ca4f23,72685001,12c28e7a,7068b341,80932122
2c00ffff,ffffffff,04a80930,49c51162,04407001,423914b8,10722080,80010d08,80071704,00244801,a1401110,1c109028,040e2922
3400ffff,ffffffff,061410b2,a2d2a200,3420d0c1,8bc90218,9281c144,00020013,61438000,183c2803,42812d36,20300206,c2023122
3c00ffff,ffffffff,1a6d68c0,6149940e,04c0e2c8,04192020,54720184,9c144ca9,0004c082,000c3020,c000a314,0900d1a0,c21f3922
4400ffff,ffffffff,082e2178,6b03001e,35981064,8c862c10,6a060045,0e3a48e9,04024209,1c011097,a6018802,8098d2c0,80a24122
4c00ffff,ffffffff,042c1050,26ce9328,10489042,03821e44,5b6140c5,97367849,8024c097,08643a91,42470400,00719102,868a4922
5400ffff,ffffffff,06054841,e302842c,0c406142,808c3ec8,01104254,80080800,10020b0c,02142b70,24051c06,141000c0,c21e5122
5c00ffff,ffffffff,a0086170,a60a1524,3c886140,05003031,00d0028a,c0080470,02418f82,16548800,c0c21f2c,29408225,0a8a5922
6400ffff,ffffffff,1a2500a0,008d0e16,185920c0,0602020c,380100c3,03228049,9401819d,280021b0,25459f20,00019163,c4826122
6c00ffff,ffffffff,4a144940,80070d08,7021d0a1,001e0228,b020810c,9c020c48,30418e80,06082950,6946951e,0418f6a0,c10e6922
7400ffff,ffffffff,000098a2,230f8b02,2c38a2a3,02081404,89608200,03225c81,50e60380,0c205031,21000a04,947890a1,03167122
7c00ffff,ffffffff,0c046820,c147855c,54184203,45280a08,9b51e0c0,2128a4e0,52e58099,0e0411c1,84115d18,00f942a0,808f7922
0400ffff,ffffffff,0c047a93,874d8514,2829f164,0292023c,5074c200,07163003,a184c415,142c7871,a0c79516,3c00a229,cb060122
0c00ffff,ffffffff,0c38e060,21408a04,24f89249,0b02140c,1831a050,804e1c00,50c40200,4c584a81,e9c90510,7db821e5,81970922
1400ffff,ffffffff,02242181,4a4e0416,280022c1,00922408,70c04140,94084c09,20408209,0c102110,01c60100,4058008b,40861122
1c00ffff,ffffffff,1804b011,278ae942,49a801c5,c6883494,29420a80,9c227812,514f828c,00204940,6201242e,ac585166,c5961922
2400ffff,ffffffff,0e04baa0,00c08318,7438f1c2,421b1a08,00916185,02044c20,61220210,22b00085,00010d0a,14b00128,83462122
2c00ffff,ffffffff,146500c1,84af0940,04703042,c4041690,5830c7c2,0b265039,f2659083,198040b5,a080880a,0c289246,0b032922
3400ffff,ffffffff,1c38a021,40c1140e,5c288087,0d00182c,aaa6a2c8,aa063438,b0204004,02409911,00848d08,009181a1,023b3122
3c00ffff,ffffffff,3a0c1112,01cd0b04,2c1060e1,461a1220,0990e0de,011e3011,76c40097,1a850062,210a0808,f46040a2,c4003922
4400ffff,ffffffff,24608972,e2070304,2c6b4112,811b083c,d8644245,03225808,51280306,30383040,40c2870a,c0180064,42064122
4c00ffff,ffffffff,0c904a01,c2d98f20,5ce96082,44920b2c,38d1c09e,88112178,f0f41c02,06384a01,c4b50006,4480a1e0,0b064922
5400ffff,ffffffff,06b000c0,e4c78f0a,00181000,8f840209,3171c107,869e3021,2443c013,0e882802,a5418906,22006046,41825122
5c00ffff,ffffffff,46041814,6141872c,08010342,01031830,28726253,25180403,01224105,20287030,62018142,28090062,c3005922
6400ffff,ffffffff,02640a30,0447b120,185000e4,c61b0814,88118583,85122c28,03040786,4a005021,04509f14,504861c4,030f6122
6c00ffff,ffffffff,00100151,21c60000,24080781,c1872c04,02b88fc0,88043c60,72050080,0ea80081,88870208,1c089046,841d6922
7400ffff,ffffffff,06080250,0ac7a722,0458a1e0,52299844,0010a082,09007010,80cb5607,9244c852,2146150c,082a4100,41a47122
7c00ffff,ffffffff,0a0c51e7,61038e2e,044b2441,57842c3c,38008344,2e3cac88,20061b80,448ce002,e003971e,18200085,c0877922
0400ffff,ffffffff,185c4222,60409840,240803c4,02065c14,30548c44,010c0400,00a4c60c,08782154,ec490926,1000b024,8c070122
0c00ffff,ffffffff,0a6448a0,06cd8246,18b2b041,00032428,1041a145,86201848,40610093,007d00b1,23450918,6c9063c0,050d0922
1400ffff,ffffffff,0c405900,02534038,39481062,4c0606ac,82204085,ca2ca020,32e8471c,58502051,c0c49604,2880b044,c10b1122
1c00ffff,ffffffff,4e745140,2ac49804,040121e0,0317043c,682102c2,8b204c81,0283440d,020c89f1,82480c02,1008a0a0,85bf1922
2400ffff,ffffffff,12000a69,00c50048,7c6090e2,d1931800,70508102,8007fc28,b103034d,4400e901,01cc040e,a418b080,44372122
2c00ffff,ffffffff,18580814,43c00c10,5e0140f1,448c000c,80f12b87,870c1cb8,1249840d,1230b910,83000e0a,2038d2a6,40a52922
3400ffff,ffffffff,26440002,0989c01a,3c182042,40060c54,43530187,9e0a0480,00814e16,321ca8b0,0185023a,3439b0c2,001f3122
3c00ffff,ffffffff,0c204011,40400e2e,045a70a0,c711040c,01a10545,82080c00,62a34b97,10300881,4f101930,10a09040,09083922
4400ffff,ffffffff,0c0c1808,628b1c10,0400422a,0a0a1c08,5850e08a,07102420,13874308,06240003,63c31014,0459b227,4e834122
4c00ffff,ffffffff,0844e3b2,84859e14,386005a3,40060034,10210180,253a2a90,31404009,3e2820b5,201b8f00,75286193,402b4922
5400ffff,ffffffff,405c0080,c14c083c,442864a2,8e9d0254,0010a026,b53200b9,70808994,3c0c5092,61402b1c,2c003482,cf165122
5c00ffff,ffffffff,06182090,8211000a,344221ea,47170a0c,08e06080,8a141808,30c38493,1c641830,80849310,5c50e281,108f5922
6400ffff,ffffffff,0c140881,80509614,3d18b4c5,16253418,d809a542,8f440c58,90a0d985,3e046200,40031e0e,0858124c,c0856122
6c00ffff,ffffffff,085c5890,a0801402,24016582,40830c88,03810607,0218585a,d160c690,26014100,40450b4a,7c19d100,13966922
7400ffff,ffffffff,8e262190,27128e06,0c1071c4,c58b1458,31e08114,06022018,11010b34,20248022,e0818426,381982aa,44017122
7c00ffff,ffffffff,1470d0e4,01041408,44405141,cc090e48,28618199,80180441,50824482,181869c0,4840141c,189011e1,c8037922
0400ffff,ffffffff,2a744040,23841316,18b07160,05b71000,28504404,88060410,3041c117,0c3828b0,60598b1c,6d084202,c4020122
0c00ffff,ffffffff,02c09010,a7820120,0068d263,82800628,e8628213,083600e8,22654308,18085030,c5419534,2458a220,07180922
1400ffff,ffffffff,581850a0,c2c2080a,84c0a023,568e184c,507062c4,001e1d01,30a70403,00009074,4002a506,38883100,008a1122
1c00ffff,ffffffff,02110ba0,40423d06,00d831a5,83110034,30c1c100,882284d1,20664209,06243082,40008336,384ae08e,c6161922
2400ffff,ffffffff,06441001,44858504,6018d0c3,416a023c,80e04145,80007830,d0040c84,100c2030,c348810c,58480203,01072122
2c00ffff,ffffffff,3e785850,0243060a,14182162,04093e24,203362c5,102e2461,1082001d,04404bc1,a2008218,58996000,00012922
3400ffff,ffffffff,121c8230,00422700,4420b001,803d2c04,08b0a0a3,0f5a0cb3,80c4058a,48143110,21431014,98e9e0cb,d0003122
3c00ffff,ffffffff,2edc18c2,829a8e12,2801d200,00800008,6053c50a,14008869,10410011,0c943861,40c70e16,0c100121,800a3922
7c00ffff,ffffffff,04341072,c1030548,cc416167,02ad0c14,a1212ac5,83002471,11a7d287,4e344030,639e2d00,007852e0,0a817922
0400ffff,ffffffff,786c2821,e0429c22,18013120,44090a64,a8426105,00400411,91809188,306c5910,e0028056,0808b2c4,8a870122
0c00ffff,ffffffff,00104090,8241951a,74381122,5c313800,2890e242,091244a9,1080c301,50186020,01010a0e,48bad622,4d840922
1400ffff,ffffffff,0e4552c7,810e9922,292bf324,c69a1614,13516541,87000c3a,21004c01,1c043050,ea80a932,44600005,91a71122
1c00ffff,ffffffff,601c8a00,e4070602,103015c2,411b4a50,0890e196,a20c3451,1005f582,1e100950,c5900414,307002e0,c18d1922
2400ffff,ffffffff,18080830,42830814,50987081,030d001c,38b1454d,020c6010,b061c117,06180920,42038532,38e00081,c3082122
2c00ffff,ffffffff,06302801,624a8412,119805c2,c1860244,98210186,840e4400,d4420614,001c0943,620c881e,1c613360,02892922
3400ffff,ffffffff,4a141020,c8060014,22000662,8d881408,4880c180,0b0a1d18,f0401700,2c40f015,06c09302,15d38184,90863122
3c00ffff,ffffffff,58e43005,60833a00,5c198100,41bb3639,50622206,090414f0,d083cd24,022c4883,a2108100,1cd97266,cf0b3922
4400ffff,ffffffff,060080c0,4098063b,58100602,43993628,40e10180,06022c18,31154003,305c8193,c140010a,e4d0b0a2,44904122
4c00ffff,ffffffff,0e60d9c5,8003180a,3402c0ab,d8a92650,3a8164ca,85009800,50834115,2c0420b2,c4808210,4400e0a1,811c4922
5400ffff,ffffffff,000c0892,240c9f08,08311743,07131234,08208503,0c540460,41844682,16141841,8f0f101a,0c5071a5,828c5122
5c00ffff,ffffffff,2614e076,86450d48,6950a421,8182023c,18622243,05062130,52601287,0a0072d0,01018036,3d096061,410f5922
6400ffff,ffffffff,24205b50,8543850c,2c68e1a3,4f081440,4805e289,21000414,2122458e,20104890,e5c08506,1cf082e3,82816122
6c00ffff,ffffffff,0834d0f0,2356910a,06700022,0000121c,88016082,862804c1,03a4c00d,042c6060,22832706,14302020,021c6922
7400ffff,ffffffff,0a0820e0,92458004,2c002120,82811250,30544704,800e6c88,84a6ce04,36101854,60c00004,0468a0c1,89907122
7c00ffff,ffffffff,0e401063,60c28108,104000e2,c8833e08,0b90e382,84088820,41224304,189ca871,23ca863a,008020e0,43117922
0400ffff,ffffffff,2e041820,c34e0e0e,040880a1,8300166c,b073e240,00142042,75014301,32180830,a3060824,0038a082,0fba0122
0c00ffff,ffffffff,221030b0,a4038200,49418020,c7270e88,603180c3,0856f43a,83b08b00,00240010,a4c2812c,10b91104,c1820922
1400ffff,ffffffff,041448b0,8281000a,848001a2,01a02034,1871c841,bb022c7b,120c4801,141c60d2,02858008,8818a06f,800b1122
1c00ffff,ffffffff,0454e9c2,61961906,1c380125,dc0a1c04,8851a606,96123061,f2618103,24102290,82820302,01d91164,41031922
2400ffff,ffffffff,240c2983,6b968720,280852a1,808e045c,5a2140c3,062694fb,5e478a05,00003002,24439000,18993601,41012122
2c00ffff,ffffffff,18500042,e9020022,0ce06160,87041668,3260850c,9c0c2410,9142ca81,400108d0,45481b18,18d0d362,810a2922
3400ffff,ffffffff,28147801,4ec28a24,2000c0a5,8ca42c1c,81302a44,03082c20,50030596,0c896800,c581cc7a,64e9d460,0a133122
3c00ffff,ffffffff,24387111,c046a020,201831e0,51140604,b8303740,8b041000,6127863c,0a080093,c2128b24,4488c1a1,040f3922
4400ffff,ffffffff,02e06051,2304090a,28108165,c78e041d,3a728083,03061060,1060c101,38300921,e2002f1e,043850ec,c0974122
4c00ffff,ffffffff,0c147821,42c68c92,0cd96022,c02a3c1c,124ae093,3c0e2428,12e0c8af,04505100,0500010c,28229067,08af4922
5400ffff,ffffffff,020430b1,e3c68b12,10d81106,80861a28,10216c84,0f5a1870,f144c518,1610c8f2,ac5fa400,105852e1,c2075122
5c00ffff,ffffffff,82202091,a8c7a336,45b11144,40190618,127204c0,081c2cf8,02870904,0450e001,e3c08a0c,55c21001,ca845922
6400ffff,ffffffff,10840880,8a02890a,0870a2e2,420a0a10,98f162c0,19060041,f3c9c081,16187350,e2442604,243070e2,051a6122
6c00ffff,ffffffff,10201821,800a8522,4ce85401,0a8c0e10,6830e283,80160450,b0c5cf84,524088b0,03801d1c,5e512122,09896922
7400ffff,ffffffff,2695c152,68010150,18387067,02800824,50514000,921604f8,810402ac,5c503222,a7c9800a,30900000,81027122
7c00ffff,ffffffff,3a842850,66858712,2c5000c5,839e2084,1990a700,10062c18,46c38081,08382221,e4440200,802821e3,0b2b7922
0400ffff,ffffffff,0239b020,a34b8b26,24286089,831e0a2c,f0202344,821280f0,6163069a,1c38a160,c3d4800d,883125e2,4c8e0122
0c00ffff,ffffffff,0c3809c4,e2179702,10093242,460a1248,4861c4c6,8d016478,30640783,102888d1,05c21f02,91da5180,d4180922
1400ffff,ffffffff,0608f120,0094813f,6c395660,129c0010,c962699c,04148448,c4608206,04acd0b0,c0811000,184002a2,811b1122
1c00ffff,ffffffff,20096090,c716800a,087a2692,00220408,2a943258,8f24350a,30010003,2e480802,2285190e,8c280000,8d801922
2400ffff,ffffffff,36984812,00839704,d988703c,04020e10,6070e244,0200182a,60c7c015,58585080,20808104,00492002,c6802122
2c00ffff,ffffffff,08506051,60cf8320,18c87162,00983a20,1b118000,81108818,a0a04b0a,08446803,02c20d02,d109d507,0a832922
3400ffff,ffffffff,62a40891,215f800e,2431100e,d6011640,51f02040,0c24a12b,30a54189,06201ad3,40c50804,7820f1c3,00823122
3c00ffff,ffffffff,06682931,42280c58,0858a023,87143e78,81c32283,12081d08,60ed0b89,021c1093,24ca8206,fe506101,01893922
4400ffff,ffffffff,12081071,e2c00e1a,3c13a022,c2170210,10f48001,8b1414a0,1242431f,44301140,41820424,3c20b0c7,470c4122
4c00ffff,ffffffff,200451e1,c0840b08,001100e0,80001460,3133a2c0,8b18e810,c0068100,322ca8d0,05c1113e,a0d94100,44844922
5400ffff,ffffffff,06219062,86040402,a4088045,830c1e08,9110e086,0a027508,53420403,0aa41910,6406a864,15189262,4a055122
5c00ffff,ffffffff,20087801,60010418,0c283066,4d841a20,08000081,8d025808,c1c45184,00080861,c18a9208,60e1c381,04005922
6400ffff,ffffffff,0428f1f0,c2808110,4890614d,16120469,0ab20843,0e0038d8,5086c180,38207892,02520654,002831e1,43846122
6c00ffff,ffffffff,223c9880,c18f864a,98980140,c0aa0414,9851a88a,27020068,1181c28d,6c047811,67d38604,29104202,8b856922
7400ffff,ffffffff,0c480090,44849514,6cd82483,c418104d,7011a281,87181c58,42430d91,02341940,07de040a,0c08b0a2,46917122
7c00ffff,ffffffff,00d0cac0,eb1c064c,94286088,07950611,d0700858,050c2810,e1e00505,061c7052,a189820c,04095060,c28d7922
0400ffff,ffffffff,46087ae0,0184010c,04501006,028f3030,1800a780,461c6009,27658298,0e4cc040,c1418008,00d01287,00930122
0c00ffff,ffffffff,3a90d880,41811314,1c6894c4,09830abc,2081a783,870a0860,c2034080,1c020020,c2c1a42c,2820d0e5,40130922
1400ffff,ffffffff,14288924,80c28614,01b12144,41970631,6941a582,8c163d10,c624912f,06449071,c00c0734,04781481,15811122
1c00ffff,ffffffff,126c2ab3,4506102a,3c00e1c6,c6900420,58d105c0,81bac440,02480305,9639d800,635a0102,0d501121,48841922
2400ffff,ffffffff,26748850,c2049908,dc78a047,c5a4080d,29010041,090e0082,30a0c500,0c201850,4542250a,70c00000,4b002122
2c00ffff,ffffffff,0a38c922,e141030a,68c82005,059c108c,b0336053,851e0030,e0e6cd01,007470e0,61c10028,28080144,80012922
3400ffff,ffffffff,0c30a843,8089003c,a93540a2,8414061c,209083ca,0e067411,d1c2408c,081440c2,a1d98f0e,996215c7,4b013122
3c00ffff,ffffffff,062cb841,a2038602,609970a2,81220814,d0b08387,18240030,10038b11,181c3921,4004083e,2c19d001,04ae3922
4400ffff,ffffffff,007c1960,c5068016,30392203,840f1a01,7160c340,8a161440,2249078c,60389014,85c80220,0c48f0e9,49804122
4c00ffff,ffffffff,1e0000b2,68c88214,5428b020,000b1414,5850e601,051a2891,31e11d05,11b018c0,4747169e,28a97203,0e8e4922
5400ffff,ffffffff,32402113,a7950b08,5c001000,03152e50,1031c105,8a03cc20,20808d05,78682800,21028826,35400080,c2155122
5c00ffff,ffffffff,4200b0d3,a445d802,08792301,8d842c5c,0231e285,8d486ca0,52628805,0020b2b1,03039108,18798229,82835922
6400ffff,ffffffff,060ce841,83888200,34313480,481b2e24,61622282,200e0458,54600283,785c0030,ca411330,0c2801a0,0f8a6122
6c00ffff,ffffffff,3c6428a4,c1ce0334,0328e1a0,801c2214,4895050a,8f4d0c19,a0460c02,123cfbb1,d144c908,30534121,cd066922
7400ffff,ffffffff,06305363,01468514,4c01c401,4409002c,1010458b,8f1a8070,23a84189,30240191,40cf9600,c0604005,04007122
7c00ffff,ffffffff,0c0cf070,c4002808,a8806200,82812490,0a64a08a,10109039,41490901,30202830,6a4b1704,28186280,cf237922
0400ffff,ffffffff,a6144830,60818302,7008302c,4f9a4034,80a18480,98948410,52060798,140c28c1,c10d0614,20a8b2e1,48030122
0c00ffff,ffffffff,50341020,60c38714,103841eb,c6500634,8831e300,0a122c50,a3a1c52b,0e040104,62401014,1d895006,07840922
1400ffff,ffffffff,02c02050,81568910,0431a8e0,0f852879,70c06006,0a2c2490,21c10603,00042811,a0510026,0c0021a1,038e1122
1c00ffff,ffffffff,083842b1,82c71724,90182253,8f0e2814,097374ca,91482c11,b8200000,0c0c3122,818c9006,21c9f261,44081922
2400ffff,ffffffff,0e442931,a0469910,28098000,45041a28,093003ce,01080048,e1c14a82,200490e0,608583be,44300262,c4882122
2c00ffff,ffffffff,189c0070,60521916,100ab02a,cf982ca8,b872268b,cf060850,4160801e,301030b0,69099018,581870c5,c41c2922
3400ffff,ffffffff,1634b000,e5008808,d509b1e0,09b85220,0802238b,a1162100,504041bc,0c4c08b4,e1050a02,1019a1e6,85923122
3c00ffff,ffffffff,1e652832,40818018,05a03143,409d0814,2103a104,290c6440,a165000b,2440a8b7,61c48100,08682260,4d803922
4400ffff,ffffffff,0c000800,a2038610,590052a7,03180601,5b81a241,080c6c2a,c521430d,0a00a0b0,628f9102,04700001,c4804122
4c00ffff,ffffffff,022c5842,24408146,610050c1,0b0c0a40,58600100,8c167848,d2604f96,0a306131,c0000618,c0705440,8c874922
5400ffff,ffffffff,48ac4a63,80801413,0d1b40eb,1c116001,403000c7,8514085a,a1c48602,02480840,c180a50a,0c098084,498d5122
5c00ffff,ffffffff,384868c0,20431f02,20c0f102,0308389c,0140a182,0c18a008,82874387,0e140892,63898306,11d0e107,83055922
6400ffff,ffffffff,425450a0,800f903c,44197502,40163004,4040004b,080c3848,60835702,021450f5,c28b9c38,242810e3,051d6122
6c00ffff,ffffffff,00f825c0,42048e06,289a0325,4515220c,3a90e145,3a1c2c59,32204689,024039e0,04c11312,20504042,400f6922
7400ffff,ffffffff,24443050,a0c12144,34108120,81090a38,08340286,00042470,c1a1440b,14141913,a1c80b0e,90a10065,06817122
7c00ffff,ffffffff,0a15c850,834a070a,24109023,899510b0,8832c980,86141408,1041038d,02806110,60499a20,3439c0e0,96167922
0400ffff,ffffffff,504840a2,808b8b14,0c00b2a4,44201a0d,88f1e042,051c0c41,b3e00601,101408a0,68d78322,38880264,001b0122
0c00ffff,ffffffff,2424b863,81009506,28006100,c1373644,19b0eb83,9f30a518,b4c18111,06a51341,e38b8f02,18309083,cdb90922
1400ffff,ffffffff,022858e0,63418c4c,30093041,c1a10408,29704345,98440400,32e1438a,06283840,08c22a12,5c70c002,40031122
1c00ffff,ffffffff,1e100820,41c60a12,a4b83124,c1b50e18,d8b08145,941e3a29,1321848f,40982130,02020214,088120a1,c1a01922
2400ffff,ffffffff,080c1851,8903880e,48296040,43a00c14,188302c4,1c041850,d4804302,06ad00d0,6102831e,b5a8f101,000d2122
2c00ffff,ffffffff,3c3c1a33,e3879a16,186061c9,4817b074,20c26446,0d0fd528,c6e80700,060520c3,4180a838,84a1c080,093f2922
3400ffff,ffffffff,32386010,61058e26,2c689208,411b0e04,69a28002,830a1cf8,8485c213,02449030,aec10804,40200162,c5aa3122
3c00ffff,ffffffff,1c7c01e0,82848124,44612003,47000e70,18406253,05084930,1281d28b,1e444820,24038b3e,1cf851c2,4b013922
4400ffff,ffffffff,3a1c0932,0280002a,28011183,010c0c09,18502000,b9263123,10a08919,9a346013,c0878006,3d6a3001,021e4122
4c00ffff,ffffffff,06400800,a0802306,4c281081,01af0c1c,18118140,83102d00,40e08601,241c1951,048104ca,0d113044,43974922
5400ffff,ffffffff,0e494890,26011608,187860e3,0a080414,9851608a,17242c10,30e2448b,00084030,22468006,01187000,c7845122
5c00ffff,ffffffff,36001181,40584930,686021e5,82864230,20004026,81160450,b0c34213,4e380103,8b230612,d43200e0,c38e5922
6400ffff,ffffffff,1c340441,8164873e,98a090c1,0c810c8c,1b830c03,15460020,a0a04f07,00105210,e0011f10,2dd11060,05836122
6c00ffff,ffffffff,16288833,a10a1808,2578f280,000c644c,81904002,0e006049,0001069c,027459c1,01408e20,10b81261,02066922
7400ffff,ffffffff,307448a1,08c9a300,cc00710a,e111061c,00112540,091a347c,206143b2,003030b0,2fc38024,6c2a620c,ca807122
7c00ffff,ffffffff,36146040,a3048a18,38114268,80050068,38e0a5c6,0e4e2828,1161088c,02704861,638a094e,48faa0c3,000c7922
0400ffff,ffffffff,021831f0,42808510,0c505124,828f3210,51700b04,26184c78,90cbc3a0,00108011,27818200,0c6819e0,828b0122
0c00ffff,ffffffff,0c191820,e000900c,180460e1,468f0e11,10e42012,990a1458,14e1c10f,2a2d0970,01ca0216,0c081060,53960922
1400ffff,ffffffff,024438c3,21810102,64d000e4,01371419,c8a6a30a,8c1c6819,10620300,14201830,c7811d18,0d881440,cd0e1122
1c00ffff,ffffffff,28046062,41480014,60505161,c2830e49,5913e48f,00263439,41204505,0c3c68f1,c0134700,2c307062,46891922
2400ffff,ffffffff,16080950,40ce8f08,e1192160,03800c14,12c40504,8f043040,f3218105,142c38f3,4a81090a,00f1b5e2,850e2122
2c00ffff,ffffffff,12597a3e,4187940a,10295260,09060600,08948702,062409d8,f047c301,702668e3,86408812,04592020,86982922
3400ffff,ffffffff,2a6c69c0,0045023e,20a85085,840d0c2e,70e1a1c0,320c2c0b,33a10a86,00801890,03ca0308,2848f422,021d3122
3c00ffff,ffffffff,02102935,a648881a,04581040,40994800,68802589,02129c78,62e14003,16002092,e08b1320,64386180,43003922
4400ffff,ffffffff,2e190ab2,e0c71a0a,2048d1c0,40804c74,4953004b,2d3a4078,1110028e,1c140890,820d0298,005951e2,02024122
4c00ffff,ffffffff,06442230,e5470200,5ce98100,d00b0abc,70c06183,050e0c01,e0620189,3e040848,2512861a,5038a36a,0f134922
5400ffff,ffffffff,32541181,24420b12,0cb89260,4c2c185d,3020224f,23a60252,3480440c,0e34c030,6fc4812e,04481042,c2115122
5c00ffff,ffffffff,42451af5,62032260,84498425,80181030,183060c3,831e1cc0,b0254100,32081030,8885050e,1c9841a4,84805922
6400ffff,ffffffff,22090130,60c70006,18d0b6c2,8f811628,5030c403,17348808,3a41051c,006450d0,00c6891c,50184341,418a6122
6c00ffff,ffffffff,1c304811,c24a032a,0818c361,8b0d4e90,f0624082,0e3a1815,0121001f,42020912,43838c00,349123a0,49036922
7400ffff,ffffffff,00ac1210,42031a0e,000ac02b,6230240c,4850610c,00000468,30c10298,06ec3083,8ac51500,7810121b,84047122
7c00ffff,ffffffff,1e107ad0,a1018604,0d202184,8a0414bc,4a602346,080a5c38,20e2cd00,541140e0,01871c00,5c103121,d39d7922
0400ffff,ffffffff,14040213,430a8c2c,1c3a74aa,038a0e08,0011c084,8a843cc0,70c00305,22155001,03c21e08,386940a1,45080122
0c00ffff,ffffffff,064420d3,40411d02,34180001,80943438,11a50503,987e1418,60221a8c,100c4000,80450404,1da80223,41290922
1400ffff,ffffffff,1a00d843,03048824,00296564,86200e3c,d8500183,054c1c58,6302419f,00117070,e3ce9516,600bc001,c3921122
1c00ffff,ffffffff,02245810,a3078e02,401a3126,4d063e1d,b8806346,080a4459,10818115,38996285,21048902,94705244,07991922
2400ffff,ffffffff,02546834,41828204,4840a007,d61f14a8,00736502,02228c30,04c33685,08044862,8641ab0a,4cf8204a,c28c2122
2c00ffff,ffffffff,121c3850,11431612,113871e0,8d911470,20b02001,15061010,70e0c588,1c304230,27828100,24030083,430e2922
